Partido,Temporada,Jornada,Local,Visitante,Goles Local,Goles Visitante,Fecha,Timestamp
42648,2014-15,40,Recreativo de Huelva,Sabadell,3,1,23/05/2015,1432364400.0
42649,2014-15,40,Ponferradina,Lugo,1,0,23/05/2015,1432364400.0
42650,2014-15,40,Leganes,Osasuna,1,1,23/05/2015,1432364400.0
42651,2014-15,40,Las Palmas,Barcelona Atl̬tic,4,3,23/05/2015,1432364400.0
42652,2014-15,40,Girona,Llagostera,1,0,24/05/2015,1432450800.0
42653,2014-15,40,Sporting de Gijon,Tenerife,2,0,24/05/2015,1432450800.0
42654,2014-15,40,Numancia,Racing de Santander,0,2,24/05/2015,1432450800.0
42655,2014-15,40,Valladolid,Real Zaragoza,1,3,24/05/2015,1432450800.0
42656,2014-15,40,Betis,Alcorcon,3,0,24/05/2015,1432450800.0
42657,2014-15,40,Albacete,Mallorca,4,2,24/05/2015,1432450800.0
42658,2014-15,41,Sporting de Gijon,Sabadell,2,0,31/05/2015,1433055600.0
42659,2014-15,41,Tenerife,Betis,2,0,31/05/2015,1433055600.0
42660,2014-15,41,Alcorcon,Numancia,1,1,31/05/2015,1433055600.0
42661,2014-15,41,Racing de Santander,Ponferradina,0,1,31/05/2015,1433055600.0
42662,2014-15,41,Lugo,Albacete,1,1,31/05/2015,1433055600.0
42663,2014-15,41,Mallorca,Girona,0,1,31/05/2015,1433055600.0
42664,2014-15,41,Llagostera,Mirandes,0,1,31/05/2015,1433055600.0
42665,2014-15,41,Alaves,Valladolid,0,2,31/05/2015,1433055600.0
42666,2014-15,41,Real Zaragoza,Las Palmas,0,2,31/05/2015,1433055600.0
42667,2014-15,41,Barcelona Atl̬tic,Leganes,2,5,31/05/2015,1433055600.0
42668,2014-15,41,Osasuna,Recreativo de Huelva,2,0,31/05/2015,1433055600.0
42669,2014-15,42,Las Palmas,Alaves,3,2,07/06/2015,1433660400.0
42670,2014-15,42,Betis,Sporting de Gijon,0,3,07/06/2015,1433660400.0
42671,2014-15,42,Ponferradina,Alcorcon,1,1,07/06/2015,1433660400.0
42672,2014-15,42,Albacete,Racing de Santander,0,1,07/06/2015,1433660400.0
42673,2014-15,42,Girona,Lugo,1,1,07/06/2015,1433660400.0
42674,2014-15,42,Mirandes,Mallorca,2,0,07/06/2015,1433660400.0
42675,2014-15,42,Valladolid,Llagostera,2,4,07/06/2015,1433660400.0
42676,2014-15,42,Leganes,Real Zaragoza,2,2,07/06/2015,1433660400.0
42677,2014-15,42,Recreativo de Huelva,Barcelona Atl̬tic,2,0,07/06/2015,1433660400.0
42678,2014-15,42,Sabadell,Osasuna,2,2,07/06/2015,1433660400.0
42679,2014-15,42,Numancia,Tenerife,3,3,07/06/2015,1433660400.0
42680,2015-16,1,Malaga,Sevilla,0,0,21/08/2015,1440140400.0
42681,2015-16,1,Deportivo,Real Sociedad,0,0,22/08/2015,1440226800.0
42682,2015-16,1,Espanyol,Getafe,1,0,22/08/2015,1440226800.0
42683,2015-16,1,Atletico Aviacion,Las Palmas,1,0,22/08/2015,1440226800.0
42684,2015-16,1,Rayo Vallecano,Valencia,0,0,22/08/2015,1440226800.0
42685,2015-16,1,Athletic Club,Barcelona,0,1,23/08/2015,1440313200.0
42686,2015-16,1,Sporting de Gijon,Real Madrid,0,0,23/08/2015,1440313200.0
42687,2015-16,1,Levante,Celta de Vigo,1,2,23/08/2015,1440313200.0
42688,2015-16,1,Betis,Villarreal,1,1,23/08/2015,1440313200.0
42689,2015-16,1,Granada,Eibar,1,3,24/08/2015,1440399600.0
42690,2015-16,2,Villarreal,Espanyol,3,1,28/08/2015,1440745200.0
42691,2015-16,2,Real Sociedad,Sporting de Gijon,0,0,29/08/2015,1440831600.0
42692,2015-16,2,Barcelona,Malaga,1,0,29/08/2015,1440831600.0
42693,2015-16,2,Celta de Vigo,Rayo Vallecano,3,0,29/08/2015,1440831600.0
42694,2015-16,2,Real Madrid,Betis,5,0,29/08/2015,1440831600.0
42695,2015-16,2,Eibar,Athletic Club,2,0,30/08/2015,1440918000.0
42696,2015-16,2,Valencia,Deportivo,1,1,30/08/2015,1440918000.0
42697,2015-16,2,Sevilla,Atletico Aviacion,0,3,30/08/2015,1440918000.0
42698,2015-16,2,Las Palmas,Levante,0,0,30/08/2015,1440918000.0
42699,2015-16,2,Getafe,Granada,1,2,30/08/2015,1440918000.0
42700,2015-16,3,Levante,Sevilla,1,1,11/09/2015,1441954800.0
42701,2015-16,3,Espanyol,Real Madrid,0,6,12/09/2015,1442041200.0
42702,2015-16,3,Sporting de Gijon,Valencia,0,1,12/09/2015,1442041200.0
42703,2015-16,3,Atletico Aviacion,Barcelona,1,2,12/09/2015,1442041200.0
42704,2015-16,3,Betis,Real Sociedad,1,0,12/09/2015,1442041200.0
42705,2015-16,3,Granada,Villarreal,1,3,13/09/2015,1442127600.0
42706,2015-16,3,Athletic Club,Getafe,3,1,13/09/2015,1442127600.0
42707,2015-16,3,Celta de Vigo,Las Palmas,3,3,13/09/2015,1442127600.0
42708,2015-16,3,Malaga,Eibar,0,0,13/09/2015,1442127600.0
42709,2015-16,3,Rayo Vallecano,Deportivo,1,3,14/09/2015,1442214000.0
42710,2015-16,4,Getafe,Malaga,1,0,18/09/2015,1442559600.0
42711,2015-16,4,Real Madrid,Granada,1,0,19/09/2015,1442646000.0
42712,2015-16,4,Valencia,Betis,0,0,19/09/2015,1442646000.0
42713,2015-16,4,Eibar,Atletico Aviacion,0,2,19/09/2015,1442646000.0
42714,2015-16,4,Real Sociedad,Espanyol,2,3,19/09/2015,1442646000.0
42715,2015-16,4,Sevilla,Celta de Vigo,1,2,20/09/2015,1442732400.0
42716,2015-16,4,Deportivo,Sporting de Gijon,2,3,20/09/2015,1442732400.0
42717,2015-16,4,Villarreal,Athletic Club,3,1,20/09/2015,1442732400.0
42718,2015-16,4,Barcelona,Levante,4,1,20/09/2015,1442732400.0
42719,2015-16,4,Las Palmas,Rayo Vallecano,0,1,20/09/2015,1442732400.0
42720,2015-16,5,Espanyol,Valencia,1,0,22/09/2015,1442905200.0
42721,2015-16,5,Atletico Aviacion,Getafe,2,0,22/09/2015,1442905200.0
42722,2015-16,5,Granada,Real Sociedad,0,3,22/09/2015,1442905200.0
42723,2015-16,5,Levante,Eibar,2,2,23/09/2015,1442991600.0
42724,2015-16,5,Celta de Vigo,Barcelona,4,1,23/09/2015,1442991600.0
42725,2015-16,5,Rayo Vallecano,Sporting de Gijon,2,1,23/09/2015,1442991600.0
42726,2015-16,5,Athletic Club,Real Madrid,1,2,23/09/2015,1442991600.0
42727,2015-16,5,Malaga,Villarreal,0,1,23/09/2015,1442991600.0
42728,2015-16,5,Las Palmas,Sevilla,2,0,23/09/2015,1442991600.0
42729,2015-16,5,Betis,Deportivo,1,2,24/09/2015,1443078000.0
42730,2015-16,6,Valencia,Granada,1,0,25/09/2015,1443164400.0
42731,2015-16,6,Barcelona,Las Palmas,2,1,26/09/2015,1443250800.0
42732,2015-16,6,Real Madrid,Malaga,0,0,26/09/2015,1443250800.0
42733,2015-16,6,Villarreal,Atletico Aviacion,1,0,26/09/2015,1443250800.0
42734,2015-16,6,Sevilla,Rayo Vallecano,3,2,26/09/2015,1443250800.0
42735,2015-16,6,Eibar,Celta de Vigo,1,1,26/09/2015,1443250800.0
42736,2015-16,6,Sporting de Gijon,Betis,1,2,27/09/2015,1443337200.0
42737,2015-16,6,Deportivo,Espanyol,3,0,27/09/2015,1443337200.0
42738,2015-16,6,Getafe,Levante,3,0,27/09/2015,1443337200.0
42739,2015-16,6,Real Sociedad,Athletic Club,0,0,27/09/2015,1443337200.0
42740,2015-16,7,Celta de Vigo,Getafe,0,0,02/10/2015,1443769200.0
42741,2015-16,7,Sevilla,Barcelona,2,1,03/10/2015,1443855600.0
42742,2015-16,7,Granada,Deportivo,1,1,03/10/2015,1443855600.0
42743,2015-16,7,Espanyol,Sporting de Gijon,1,2,03/10/2015,1443855600.0
42744,2015-16,7,Las Palmas,Eibar,0,2,03/10/2015,1443855600.0
42745,2015-16,7,Malaga,Real Sociedad,3,1,03/10/2015,1443855600.0
42746,2015-16,7,Rayo Vallecano,Betis,0,2,04/10/2015,1443942000.0
42747,2015-16,7,Athletic Club,Valencia,3,1,04/10/2015,1443942000.0
42748,2015-16,7,Levante,Villarreal,1,0,04/10/2015,1443942000.0
42749,2015-16,7,Atletico Aviacion,Real Madrid,1,1,04/10/2015,1443942000.0
42750,2015-16,8,Real Madrid,Levante,3,0,17/10/2015,1445065200.0
42751,2015-16,8,Eibar,Sevilla,1,1,17/10/2015,1445065200.0
42752,2015-16,8,Barcelona,Rayo Vallecano,5,2,17/10/2015,1445065200.0
42753,2015-16,8,Valencia,Malaga,3,0,17/10/2015,1445065200.0
42754,2015-16,8,Betis,Espanyol,1,3,17/10/2015,1445065200.0
42755,2015-16,8,Villarreal,Celta de Vigo,1,2,18/10/2015,1445151600.0
42756,2015-16,8,Real Sociedad,Atletico Aviacion,0,2,18/10/2015,1445151600.0
42757,2015-16,8,Getafe,Las Palmas,4,0,18/10/2015,1445151600.0
42758,2015-16,8,Deportivo,Athletic Club,2,2,18/10/2015,1445151600.0
42759,2015-16,8,Sporting de Gijon,Granada,3,3,19/10/2015,1445238000.0
42760,2015-16,9,Rayo Vallecano,Espanyol,3,0,23/10/2015,1445583600.0
42761,2015-16,9,Celta de Vigo,Real Madrid,1,3,24/10/2015,1445670000.0
42762,2015-16,9,Granada,Betis,1,1,24/10/2015,1445670000.0
42763,2015-16,9,Sevilla,Getafe,5,0,24/10/2015,1445670000.0
42764,2015-16,9,Malaga,Deportivo,2,0,24/10/2015,1445670000.0
42765,2015-16,9,Levante,Real Sociedad,0,4,25/10/2015,1445756400.0
42766,2015-16,9,Las Palmas,Villarreal,0,0,25/10/2015,1445756400.0
42767,2015-16,9,Barcelona,Eibar,3,1,25/10/2015,1445756400.0
42768,2015-16,9,Atletico Aviacion,Valencia,2,1,25/10/2015,1445756400.0
42769,2015-16,9,Athletic Club,Sporting de Gijon,3,0,26/10/2015,1445842800.0
42770,2015-16,10,Deportivo,Atletico Aviacion,1,1,30/10/2015,1446188400.0
42771,2015-16,10,Real Madrid,Las Palmas,3,1,31/10/2015,1446274800.0
42772,2015-16,10,Valencia,Levante,3,0,31/10/2015,1446274800.0
42773,2015-16,10,Villarreal,Sevilla,2,1,31/10/2015,1446274800.0
42774,2015-16,10,Getafe,Barcelona,0,2,31/10/2015,1446274800.0
42775,2015-16,10,Real Sociedad,Celta de Vigo,2,3,31/10/2015,1446274800.0
42776,2015-16,10,Eibar,Rayo Vallecano,1,0,01/11/2015,1446361200.0
42777,2015-16,10,Espanyol,Granada,1,1,01/11/2015,1446361200.0
42778,2015-16,10,Sporting de Gijon,Malaga,1,0,01/11/2015,1446361200.0
42779,2015-16,10,Betis,Athletic Club,1,3,01/11/2015,1446361200.0
42780,2015-16,11,Las Palmas,Real Sociedad,2,0,06/11/2015,1446796800.0
42781,2015-16,11,Celta de Vigo,Valencia,1,5,07/11/2015,1446883200.0
42782,2015-16,11,Levante,Deportivo,1,1,07/11/2015,1446883200.0
42783,2015-16,11,Eibar,Getafe,3,1,07/11/2015,1446883200.0
42784,2015-16,11,Rayo Vallecano,Granada,2,1,07/11/2015,1446883200.0
42785,2015-16,11,Malaga,Betis,0,1,07/11/2015,1446883200.0
42786,2015-16,11,Athletic Club,Espanyol,2,1,08/11/2015,1446969600.0
42787,2015-16,11,Barcelona,Villarreal,3,0,08/11/2015,1446969600.0
42788,2015-16,11,Atletico Aviacion,Sporting de Gijon,1,0,08/11/2015,1446969600.0
42789,2015-16,11,Sevilla,Real Madrid,3,2,08/11/2015,1446969600.0
42790,2015-16,12,Real Sociedad,Sevilla,2,0,21/11/2015,1448092800.0
42791,2015-16,12,Real Madrid,Barcelona,0,4,21/11/2015,1448092800.0
42792,2015-16,12,Espanyol,Malaga,2,0,21/11/2015,1448092800.0
42793,2015-16,12,Valencia,Las Palmas,1,1,21/11/2015,1448092800.0
42794,2015-16,12,Deportivo,Celta de Vigo,2,0,21/11/2015,1448092800.0
42795,2015-16,12,Sporting de Gijon,Levante,0,3,22/11/2015,1448179200.0
42796,2015-16,12,Villarreal,Eibar,1,1,22/11/2015,1448179200.0
42797,2015-16,12,Granada,Athletic Club,2,0,22/11/2015,1448179200.0
42798,2015-16,12,Betis,Atletico Aviacion,0,1,22/11/2015,1448179200.0
42799,2015-16,12,Getafe,Rayo Vallecano,1,1,23/11/2015,1448265600.0
42800,2015-16,13,Levante,Betis,0,1,27/11/2015,1448611200.0
42801,2015-16,13,Barcelona,Real Sociedad,4,0,28/11/2015,1448697600.0
42802,2015-16,13,Atletico Aviacion,Espanyol,1,0,28/11/2015,1448697600.0
42803,2015-16,13,Malaga,Granada,2,2,28/11/2015,1448697600.0
42804,2015-16,13,Las Palmas,Deportivo,0,2,28/11/2015,1448697600.0
42805,2015-16,13,Celta de Vigo,Sporting de Gijon,2,1,28/11/2015,1448697600.0
42806,2015-16,13,Getafe,Villarreal,2,0,29/11/2015,1448784000.0
42807,2015-16,13,Eibar,Real Madrid,0,2,29/11/2015,1448784000.0
42808,2015-16,13,Rayo Vallecano,Athletic Club,0,3,29/11/2015,1448784000.0
42809,2015-16,13,Sevilla,Valencia,1,0,29/11/2015,1448784000.0
42810,2015-16,14,Real Madrid,Getafe,4,1,05/12/2015,1449302400.0
42811,2015-16,14,Granada,Atletico Aviacion,0,2,05/12/2015,1449302400.0
42812,2015-16,14,Valencia,Barcelona,1,1,05/12/2015,1449302400.0
42813,2015-16,14,Deportivo,Sevilla,1,1,05/12/2015,1449302400.0
42814,2015-16,14,Betis,Celta de Vigo,1,1,05/12/2015,1449302400.0
42815,2015-16,14,Real Sociedad,Eibar,2,1,06/12/2015,1449388800.0
42816,2015-16,14,Villarreal,Rayo Vallecano,2,1,06/12/2015,1449388800.0
42817,2015-16,14,Sporting de Gijon,Las Palmas,3,1,06/12/2015,1449388800.0
42818,2015-16,14,Athletic Club,Malaga,0,0,06/12/2015,1449388800.0
42819,2015-16,14,Espanyol,Levante,1,1,07/12/2015,1449475200.0
42820,2015-16,15,Getafe,Real Sociedad,1,1,11/12/2015,1449820800.0
42821,2015-16,15,Barcelona,Deportivo,2,2,12/12/2015,1449907200.0
42822,2015-16,15,Levante,Granada,1,2,12/12/2015,1449907200.0
42823,2015-16,15,Celta de Vigo,Espanyol,1,0,12/12/2015,1449907200.0
42824,2015-16,15,Sevilla,Sporting de Gijon,2,0,12/12/2015,1449907200.0
42825,2015-16,15,Las Palmas,Betis,1,0,12/12/2015,1449907200.0
42826,2015-16,15,Rayo Vallecano,Malaga,1,2,13/12/2015,1449993600.0
42827,2015-16,15,Eibar,Valencia,1,1,13/12/2015,1449993600.0
42828,2015-16,15,Atletico Aviacion,Athletic Club,2,1,13/12/2015,1449993600.0
42829,2015-16,15,Villarreal,Real Madrid,1,0,13/12/2015,1449993600.0
42830,2015-16,16,Valencia,Getafe,2,2,19/12/2015,1450512000.0
42831,2015-16,16,Espanyol,Las Palmas,1,0,19/12/2015,1450512000.0
42832,2015-16,16,Betis,Sevilla,0,0,19/12/2015,1450512000.0
42833,2015-16,16,Deportivo,Eibar,2,0,19/12/2015,1450512000.0
42834,2015-16,16,Real Madrid,Rayo Vallecano,10,2,20/12/2015,1450598400.0
42835,2015-16,16,Real Sociedad,Villarreal,0,2,20/12/2015,1450598400.0
42836,2015-16,16,Athletic Club,Levante,2,0,20/12/2015,1450598400.0
42837,2015-16,16,Granada,Celta de Vigo,0,2,20/12/2015,1450598400.0
42838,2015-16,16,Malaga,Atletico Aviacion,1,0,20/12/2015,1450598400.0
42839,2015-16,16,Sporting de Gijon,Barcelona,1,3,17/02/2016,1455696000.0
42840,2015-16,17,Levante,Malaga,0,1,30/12/2015,1451462400.0
42841,2015-16,17,Real Madrid,Real Sociedad,3,1,30/12/2015,1451462400.0
42842,2015-16,17,Rayo Vallecano,Atletico Aviacion,0,2,30/12/2015,1451462400.0
42843,2015-16,17,Sevilla,Espanyol,2,0,30/12/2015,1451462400.0
42844,2015-16,17,Eibar,Sporting de Gijon,2,0,30/12/2015,1451462400.0
42845,2015-16,17,Barcelona,Betis,4,0,30/12/2015,1451462400.0
42846,2015-16,17,Celta de Vigo,Athletic Club,0,1,30/12/2015,1451462400.0
42847,2015-16,17,Getafe,Deportivo,0,0,30/12/2015,1451462400.0
42848,2015-16,17,Las Palmas,Granada,4,1,30/12/2015,1451462400.0
42849,2015-16,17,Villarreal,Valencia,1,0,31/12/2015,1451548800.0
42850,2015-16,18,Espanyol,Barcelona,0,0,02/01/2016,1451721600.0
42851,2015-16,18,Atletico Aviacion,Levante,1,0,02/01/2016,1451721600.0
42852,2015-16,18,Malaga,Celta de Vigo,2,0,02/01/2016,1451721600.0
42853,2015-16,18,Rayo Vallecano,Real Sociedad,2,2,03/01/2016,1451808000.0
42854,2015-16,18,Betis,Eibar,0,4,03/01/2016,1451808000.0
42855,2015-16,18,Granada,Sevilla,2,1,03/01/2016,1451808000.0
42856,2015-16,18,Deportivo,Villarreal,1,2,03/01/2016,1451808000.0
42857,2015-16,18,Athletic Club,Las Palmas,2,2,03/01/2016,1451808000.0
42858,2015-16,18,Valencia,Real Madrid,2,2,03/01/2016,1451808000.0
42859,2015-16,18,Sporting de Gijon,Getafe,1,2,04/01/2016,1451894400.0
42860,2015-16,19,Barcelona,Granada,4,0,09/01/2016,1452326400.0
42861,2015-16,19,Getafe,Betis,1,0,09/01/2016,1452326400.0
42862,2015-16,19,Sevilla,Athletic Club,2,0,09/01/2016,1452326400.0
42863,2015-16,19,Real Madrid,Deportivo,5,0,09/01/2016,1452326400.0
42864,2015-16,19,Levante,Rayo Vallecano,2,1,09/01/2016,1452326400.0
42865,2015-16,19,Villarreal,Sporting de Gijon,2,0,10/01/2016,1452412800.0
42866,2015-16,19,Real Sociedad,Valencia,2,0,10/01/2016,1452412800.0
42867,2015-16,19,Eibar,Espanyol,2,1,10/01/2016,1452412800.0
42868,2015-16,19,Las Palmas,Malaga,1,1,10/01/2016,1452412800.0
42869,2015-16,19,Celta de Vigo,Atletico Aviacion,0,2,10/01/2016,1452412800.0
42870,2015-16,20,Sevilla,Malaga,2,1,16/01/2016,1452931200.0
42871,2015-16,20,Celta de Vigo,Levante,4,3,16/01/2016,1452931200.0
42872,2015-16,20,Villarreal,Betis,0,0,16/01/2016,1452931200.0
42873,2015-16,20,Real Sociedad,Deportivo,1,1,16/01/2016,1452931200.0
42874,2015-16,20,Valencia,Rayo Vallecano,2,2,17/01/2016,1453017600.0
42875,2015-16,20,Real Madrid,Sporting de Gijon,5,1,17/01/2016,1453017600.0
42876,2015-16,20,Getafe,Espanyol,3,1,17/01/2016,1453017600.0
42877,2015-16,20,Las Palmas,Atletico Aviacion,0,3,17/01/2016,1453017600.0
42878,2015-16,20,Barcelona,Athletic Club,6,0,17/01/2016,1453017600.0
42879,2015-16,20,Eibar,Granada,5,1,18/01/2016,1453104000.0
42880,2015-16,21,Sporting de Gijon,Real Sociedad,5,1,22/01/2016,1453449600.0
42881,2015-16,21,Malaga,Barcelona,1,2,23/01/2016,1453536000.0
42882,2015-16,21,Espanyol,Villarreal,2,2,23/01/2016,1453536000.0
42883,2015-16,21,Granada,Getafe,3,2,23/01/2016,1453536000.0
42884,2015-16,21,Rayo Vallecano,Celta de Vigo,3,0,23/01/2016,1453536000.0
42885,2015-16,21,Athletic Club,Eibar,5,2,24/01/2016,1453622400.0
42886,2015-16,21,Atletico Aviacion,Sevilla,0,0,24/01/2016,1453622400.0
42887,2015-16,21,Deportivo,Valencia,1,1,24/01/2016,1453622400.0
42888,2015-16,21,Betis,Real Madrid,1,1,24/01/2016,1453622400.0
42889,2015-16,21,Levante,Las Palmas,3,2,25/01/2016,1453708800.0
42890,2015-16,22,Barcelona,Atletico Aviacion,2,1,30/01/2016,1454140800.0
42891,2015-16,22,Eibar,Malaga,1,2,30/01/2016,1454140800.0
42892,2015-16,22,Getafe,Athletic Club,0,1,30/01/2016,1454140800.0
42893,2015-16,22,Villarreal,Granada,1,0,30/01/2016,1454140800.0
42894,2015-16,22,Real Sociedad,Betis,2,1,30/01/2016,1454140800.0
42895,2015-16,22,Sevilla,Levante,3,1,31/01/2016,1454227200.0
42896,2015-16,22,Valencia,Sporting de Gijon,0,1,31/01/2016,1454227200.0
42897,2015-16,22,Las Palmas,Celta de Vigo,2,1,31/01/2016,1454227200.0
42898,2015-16,22,Real Madrid,Espanyol,6,0,31/01/2016,1454227200.0
42899,2015-16,22,Deportivo,Rayo Vallecano,2,2,01/02/2016,1454313600.0
42900,2015-16,23,Malaga,Getafe,3,0,05/02/2016,1454659200.0
42901,2015-16,23,Atletico Aviacion,Eibar,3,1,06/02/2016,1454745600.0
42902,2015-16,23,Rayo Vallecano,Las Palmas,2,0,06/02/2016,1454745600.0
42903,2015-16,23,Athletic Club,Villarreal,0,0,06/02/2016,1454745600.0
42904,2015-16,23,Sporting de Gijon,Deportivo,1,1,06/02/2016,1454745600.0
42905,2015-16,23,Levante,Barcelona,0,2,07/02/2016,1454832000.0
42906,2015-16,23,Betis,Valencia,1,0,07/02/2016,1454832000.0
42907,2015-16,23,Celta de Vigo,Sevilla,1,1,07/02/2016,1454832000.0
42908,2015-16,23,Granada,Real Madrid,1,2,07/02/2016,1454832000.0
42909,2015-16,23,Espanyol,Real Sociedad,0,5,08/02/2016,1454918400.0
42910,2015-16,24,Sporting de Gijon,Rayo Vallecano,2,2,12/02/2016,1455264000.0
42911,2015-16,24,Real Madrid,Athletic Club,4,2,13/02/2016,1455350400.0
42912,2015-16,24,Villarreal,Malaga,1,0,13/02/2016,1455350400.0
42913,2015-16,24,Valencia,Espanyol,2,1,13/02/2016,1455350400.0
42914,2015-16,24,Deportivo,Betis,2,2,13/02/2016,1455350400.0
42915,2015-16,24,Real Sociedad,Granada,3,0,14/02/2016,1455436800.0
42916,2015-16,24,Sevilla,Las Palmas,2,0,14/02/2016,1455436800.0
42917,2015-16,24,Getafe,Atletico Aviacion,0,1,14/02/2016,1455436800.0
42918,2015-16,24,Eibar,Levante,2,0,14/02/2016,1455436800.0
42919,2015-16,24,Barcelona,Celta de Vigo,6,1,14/02/2016,1455436800.0
42920,2015-16,25,Levante,Getafe,3,0,19/02/2016,1455868800.0
42921,2015-16,25,Las Palmas,Barcelona,1,2,20/02/2016,1455955200.0
42922,2015-16,25,Espanyol,Deportivo,1,0,20/02/2016,1455955200.0
42923,2015-16,25,Betis,Sporting de Gijon,1,1,20/02/2016,1455955200.0
42924,2015-16,25,Celta de Vigo,Eibar,3,2,20/02/2016,1455955200.0
42925,2015-16,25,Rayo Vallecano,Sevilla,2,2,21/02/2016,1456041600.0
42926,2015-16,25,Malaga,Real Madrid,1,1,21/02/2016,1456041600.0
42927,2015-16,25,Athletic Club,Real Sociedad,0,1,21/02/2016,1456041600.0
42928,2015-16,25,Granada,Valencia,1,2,21/02/2016,1456041600.0
42929,2015-16,25,Atletico Aviacion,Villarreal,0,0,21/02/2016,1456041600.0
42930,2015-16,26,Eibar,Las Palmas,0,1,26/02/2016,1456473600.0
42931,2015-16,26,Real Madrid,Atletico Aviacion,0,1,27/02/2016,1456560000.0
42932,2015-16,26,Sporting de Gijon,Espanyol,2,4,27/02/2016,1456560000.0
42933,2015-16,26,Getafe,Celta de Vigo,0,1,27/02/2016,1456560000.0
42934,2015-16,26,Betis,Rayo Vallecano,2,2,27/02/2016,1456560000.0
42935,2015-16,26,Real Sociedad,Malaga,1,1,27/02/2016,1456560000.0
42936,2015-16,26,Villarreal,Levante,3,0,28/02/2016,1456646400.0
42937,2015-16,26,Valencia,Athletic Club,0,3,28/02/2016,1456646400.0
42938,2015-16,26,Deportivo,Granada,0,1,28/02/2016,1456646400.0
42939,2015-16,26,Barcelona,Sevilla,2,1,28/02/2016,1456646400.0
42940,2015-16,27,Atletico Aviacion,Real Sociedad,3,0,01/03/2016,1456819200.0
42941,2015-16,27,Las Palmas,Getafe,4,0,01/03/2016,1456819200.0
42942,2015-16,27,Athletic Club,Deportivo,4,1,02/03/2016,1456905600.0
42943,2015-16,27,Sevilla,Eibar,1,0,02/03/2016,1456905600.0
42944,2015-16,27,Celta de Vigo,Villarreal,0,0,02/03/2016,1456905600.0
42945,2015-16,27,Malaga,Valencia,1,2,02/03/2016,1456905600.0
42946,2015-16,27,Levante,Real Madrid,1,3,02/03/2016,1456905600.0
42947,2015-16,27,Granada,Sporting de Gijon,2,0,03/03/2016,1456992000.0
42948,2015-16,27,Espanyol,Betis,0,3,03/03/2016,1456992000.0
42949,2015-16,27,Rayo Vallecano,Barcelona,1,5,03/03/2016,1456992000.0
42950,2015-16,28,Real Madrid,Celta de Vigo,7,1,05/03/2016,1457164800.0
42951,2015-16,28,Villarreal,Las Palmas,0,1,05/03/2016,1457164800.0
42952,2015-16,28,Getafe,Sevilla,1,1,05/03/2016,1457164800.0
42953,2015-16,28,Deportivo,Malaga,3,3,05/03/2016,1457164800.0
42954,2015-16,28,Betis,Granada,2,0,06/03/2016,1457251200.0
42955,2015-16,28,Eibar,Barcelona,0,4,06/03/2016,1457251200.0
42956,2015-16,28,Real Sociedad,Levante,1,1,06/03/2016,1457251200.0
42957,2015-16,28,Sporting de Gijon,Athletic Club,0,2,06/03/2016,1457251200.0
42958,2015-16,28,Valencia,Atletico Aviacion,1,3,06/03/2016,1457251200.0
42959,2015-16,28,Espanyol,Rayo Vallecano,2,1,07/03/2016,1457337600.0
42960,2015-16,29,Malaga,Sporting de Gijon,1,0,11/03/2016,1457683200.0
42961,2015-16,29,Barcelona,Getafe,6,0,12/03/2016,1457769600.0
42962,2015-16,29,Celta de Vigo,Real Sociedad,1,0,12/03/2016,1457769600.0
42963,2015-16,29,Atletico Aviacion,Deportivo,3,0,12/03/2016,1457769600.0
42964,2015-16,29,Rayo Vallecano,Eibar,1,1,12/03/2016,1457769600.0
42965,2015-16,29,Levante,Valencia,1,0,13/03/2016,1457856000.0
42966,2015-16,29,Sevilla,Villarreal,4,2,13/03/2016,1457856000.0
42967,2015-16,29,Athletic Club,Betis,3,1,13/03/2016,1457856000.0
42968,2015-16,29,Las Palmas,Real Madrid,1,2,13/03/2016,1457856000.0
42969,2015-16,29,Granada,Espanyol,1,1,14/03/2016,1457938800.0
42970,2015-16,30,Getafe,Eibar,1,1,18/03/2016,1458284400.0
42971,2015-16,30,Sporting de Gijon,Atletico Aviacion,2,1,19/03/2016,1458370800.0
42972,2015-16,30,Real Sociedad,Las Palmas,0,1,19/03/2016,1458370800.0
42973,2015-16,30,Granada,Rayo Vallecano,2,2,19/03/2016,1458370800.0
42974,2015-16,30,Deportivo,Levante,2,1,19/03/2016,1458370800.0
42975,2015-16,30,Betis,Malaga,0,1,19/03/2016,1458370800.0
42976,2015-16,30,Espanyol,Athletic Club,2,1,20/03/2016,1458457200.0
42977,2015-16,30,Villarreal,Barcelona,2,2,20/03/2016,1458457200.0
42978,2015-16,30,Valencia,Celta de Vigo,0,2,20/03/2016,1458457200.0
42979,2015-16,30,Real Madrid,Sevilla,4,0,20/03/2016,1458457200.0
42980,2015-16,31,Rayo Vallecano,Getafe,2,0,01/04/2016,1459494000.0
42981,2015-16,31,Atletico Aviacion,Betis,5,1,02/04/2016,1459580400.0
42982,2015-16,31,Las Palmas,Valencia,2,1,02/04/2016,1459580400.0
42983,2015-16,31,Barcelona,Real Madrid,1,2,02/04/2016,1459580400.0
42984,2015-16,31,Celta de Vigo,Deportivo,1,1,02/04/2016,1459580400.0
42985,2015-16,31,Athletic Club,Granada,1,1,03/04/2016,1459666800.0
42986,2015-16,31,Malaga,Espanyol,1,1,03/04/2016,1459666800.0
